,Unnamed: 0,origin,destination,distance,duration,origin_postcode,destination_postcode
3898,3898,Eslington House Changing Lives,Belle Vue Play Scheme,56175,2593,NE82TQ,TS251QU
3899,3899,Eslington House Changing Lives,Belle Vue Youth Project,56175,2593,NE82TQ,TS251QU
3900,3900,Eslington House Changing Lives,Benfield School,8319,879,NE82TQ,NE64NU
3901,3901,Eslington House Changing Lives,Beyond Limits,58629,3077,NE82TQ,DL135JN
3902,3902,Eslington House Changing Lives,Bibby House - Changing Lives,6726,897,NE82TQ,NE108XJ
3903,3903,Eslington House Changing Lives,Bilton Hall Community Trust,18299,1033,NE82TQ,NE323RT
3904,3904,Eslington House Changing Lives,Blyth Star Enterprises,33112,1728,NE82TQ,NE243AG
3905,3905,Eslington House Changing Lives,Brougham Primary School,50629,2348,NE82TQ,TS248EU
3906,3906,Eslington House Changing Lives,Byker Community Association,6978,776,NE82TQ,NE62DX
3907,3907,Eslington House Changing Lives,Cafe on the Shire - NTDF,16427,1423,NE82TQ,NE270HJ
3908,3908,Eslington House Changing Lives,Changing Lives,4852,277,NE82TQ,NE110RU
3909,3909,Eslington House Changing Lives,Cheesy Waffles Project,24089,1148,NE82TQ,DH12LL
3910,3910,Eslington House Changing Lives,Chester West & Central Community Project @ Bullion Hall,15799,831,NE82TQ,DH22ES
3911,3911,Eslington House Changing Lives,Choysez,34214,1652,NE82TQ,NE227DQ
3912,3912,Eslington House Changing Lives,Corbridge Middle School,31528,1311,NE82TQ,NE455HX
3913,3913,Eslington House Changing Lives,Cornerstones Cafe,14110,737,NE82TQ,DH33TF
3914,3914,Eslington House Changing Lives,County Durham Tees Valley Rescue Mission,47612,2031,NE82TQ,DL55DH
3915,3915,Eslington House Changing Lives,Cumberland House,2882,290,NE82TQ,NE46AL
3916,3916,Eslington House Changing Lives,Delta North Consett (formerly YMCA),21207,1673,NE82TQ,DH85DH
3917,3917,Eslington House Changing Lives,Dementia Care,17420,962,NE82TQ,NE137DS
3918,3918,Eslington House Changing Lives,Dynamix Extreme Cic,3721,502,NE82TQ,NE83AT
3919,3919,Eslington House Changing Lives,East Durham Community Initiatives,28957,1605,NE82TQ,SR77AU
3920,3920,Eslington House Changing Lives,East Durham Partnership,36665,1709,NE82TQ,SR84TQ
3921,3921,Eslington House Changing Lives,Eastlea Community,27504,1435,NE82TQ,SR78DX
3922,3922,Eslington House Changing Lives,Elliott House /Westbridge,4463,536,NE82TQ,NE46US
3923,3923,Eslington House Changing Lives,Emmaus North East,20692,1267,NE82TQ,NE334RT
3924,3924,Eslington House Changing Lives,Excelsior Academy,7996,573,NE82TQ,NE156AF
3925,3925,Eslington House Changing Lives,Family Gateway,12852,1094,NE82TQ,NE280PP
3926,3926,Eslington House Changing Lives,Felling Community Association,4652,672,NE82TQ,NE100NF
3927,3927,Eslington House Changing Lives,Forage Community Project,21307,1322,NE82TQ,SR47RE
3928,3928,Eslington House Changing Lives,Francis House Changing Lives,2997,308,NE82TQ,NE46AN
3929,3929,Eslington House Changing Lives,Gateshead Young Peoples Mental Health Service,1956,326,NE82TQ,NE81QD
3930,3930,Eslington House Changing Lives,Great Lumley Community Centre,17484,915,NE82TQ,DH34JD
3931,3931,Eslington House Changing Lives,Great North Road Changing Lives,19052,996,NE82TQ,DH23NL
3932,3932,Eslington House Changing Lives,Green Gates Primary,81230,3410,NE82TQ,TS104HS
3933,3933,Eslington House Changing Lives,Harrowgate Hill Primary,51593,2224,NE82TQ,DL30HZ
3934,3934,Eslington House Changing Lives,Haswell Mencap Lisa Dixon Centre,32582,1688,NE82TQ,DH62DA
3935,3935,Eslington House Changing Lives,Health Works Newcastle,10360,602,NE82TQ,NE158RZ
3936,3936,Eslington House Changing Lives,Hub of Wishes,47271,2015,NE82TQ,DL57DZ
3937,3937,Eslington House Changing Lives,Investing in People and Culture,2184,342,NE82TQ,NE81SQ
3938,3938,Eslington House Changing Lives,"Jet (Wicker Chair) North,  Westerhope",10436,578,NE82TQ,NE55HH
3939,3939,Eslington House Changing Lives,Junction 7,47271,2015,NE82TQ,DL57DZ
3940,3940,Eslington House Changing Lives,Junior Neighbourhood Watch,47271,2015,NE82TQ,DL57DZ
3941,3941,Eslington House Changing Lives,Kibblesworth Village Millenium Centre,7384,555,NE82TQ,NE110XN
3942,3942,Eslington House Changing Lives,Kings Cafe,52636,2298,NE82TQ,DL30QT
3943,3943,Eslington House Changing Lives,Labyrinth Holistic Cafe,57843,2777,NE82TQ,TS181DY
3944,3944,Eslington House Changing Lives,Little Sisters Of The Poor - Newcastle,4038,413,NE82TQ,NE47QA
3945,3945,Eslington House Changing Lives,Lobley Hill Primary,2331,214,NE82TQ,NE110AT
3946,3946,Eslington House Changing Lives,Looked After Through Care Darlington Borough Council,54363,2639,NE82TQ,DL15PW
3947,3947,Eslington House Changing Lives,Mickley First School,20359,1209,NE82TQ,NE437BJ
3948,3948,Eslington House Changing Lives,Miss Tina's Coffee Shop,19724,1215,NE82TQ,SR52JR
3949,3949,Eslington House Changing Lives,Mount Pleasant Primary School,54578,2320,NE82TQ,DL39HE
3950,3950,Eslington House Changing Lives,Moving On Durham,21727,1171,NE82TQ,DH15HL
3951,3951,Eslington House Changing Lives,Murton Salvation Army,31009,1516,NE82TQ,SR79NL
3952,3952,Eslington House Changing Lives,New Walk Property Management Middlesbrough,62500,2828,NE82TQ,TS13LF
3953,3953,Eslington House Changing Lives,New Walk Property Management Stockton,57451,2721,NE82TQ,TS181HE
3954,3954,Eslington House Changing Lives,Newport Primary,61818,2763,NE82TQ,TS15NQ
3955,3955,Eslington House Changing Lives,PACT House,12123,956,NE82TQ,DH90JE
3956,3956,Eslington House Changing Lives,Park End Primary,68401,3030,NE82TQ,TS30AA
3957,3957,Eslington House Changing Lives,Pelton Community Centre,10909,801,NE82TQ,DH21DE
3958,3958,Eslington House Changing Lives,People's Pantry,13876,953,NE82TQ,NE392BE
3959,3959,Eslington House Changing Lives,Pickle Palace,13262,962,NE82TQ,NE404AT
3960,3960,Eslington House Changing Lives,Pottery Bank Centre,7894,890,NE82TQ,NE63SW
3961,3961,Eslington House Changing Lives,Praxis,4812,536,NE82TQ,NE48ED
3962,3962,Eslington House Changing Lives,Prudhoe Castle First School,19119,1196,NE82TQ,NE426PH
3963,3963,Eslington House Changing Lives,Reach Out Recovery,53591,2711,NE82TQ,TS247AD
3964,3964,Eslington House Changing Lives,Ron Eager House Changing Lives,3870,479,NE82TQ,NE12AF
3965,3965,Eslington House Changing Lives,Roseberry Primary,55244,2499,NE82TQ,TS232HJ
3966,3966,Eslington House Changing Lives,Rosebrook,53661,2375,NE82TQ,TS199LF
3967,3967,Eslington House Changing Lives,Sanctuary Supported Housing,56844,2588,NE82TQ,TS182HR
3968,3968,Eslington House Changing Lives,Sanctuary Supported Living Hartlepool,50953,2425,NE82TQ,TS268DB
3969,3969,Eslington House Changing Lives,Selby Cottage Childrens Centre,14758,834,NE82TQ,DH22EY
3970,3970,Eslington House Changing Lives,Soul Food Spaces (Peace Of Mind),1720,294,NE82TQ,NE84QP
3971,3971,Eslington House Changing Lives,Sprinwell Community Hub,9601,700,NE82TQ,NE97AL
3972,3972,Eslington House Changing Lives,St Davids Community Project,22742,1276,NE82TQ,SR33HG
3973,3973,Eslington House Changing Lives,St Gabriels Catholic Voluntary Academy,69684,3152,NE82TQ,TS79LF
3974,3974,Eslington House Changing Lives,St. John the Baptist Primary School,54667,2438,NE82TQ,TS190FB
3975,3975,Eslington House Changing Lives,St.Peters Court,21762,1214,NE82TQ,DH76FB
3976,3976,Eslington House Changing Lives,Sunderland Area Parent Support,22555,1207,NE82TQ,SR32PE
3977,3977,Eslington House Changing Lives,Sunderland North Family Zone,22800,1602,NE82TQ,SR28AB
3978,3978,Eslington House Changing Lives,Sunderland Ymca,22868,1567,NE82TQ,SR12QF
3979,3979,Eslington House Changing Lives,Sunshine Day Nursery at Seascape Children's Centre,36762,1857,NE82TQ,SR85NJ
3980,3980,Eslington House Changing Lives,The Albert,37005,1748,NE82TQ,DH62LT
3981,3981,Eslington House Changing Lives,The Ashley Foundation,22563,1516,NE82TQ,SR12QB
3982,3982,Eslington House Changing Lives,The Laurels Childcare Ltd,26714,1299,NE82TQ,DH12EY
3983,3983,Eslington House Changing Lives,The Oasis Cafe,3812,400,NE82TQ,NE47RW
3984,3984,Eslington House Changing Lives,The Opportunity Cafe,8377,613,NE82TQ,NE158NY
3985,3985,Eslington House Changing Lives,The Rifty Youth Project,51887,2490,NE82TQ,TS254JY
3986,3986,Eslington House Changing Lives,Tyneside Vineyard Extraordinary Project,6019,710,NE82TQ,NE62FF
3987,3987,Eslington House Changing Lives,Umbrella Community Centre,20157,1602,NE82TQ,DH85SD
3988,3988,Eslington House Changing Lives,Vinnie's Cafe,4371,512,NE82TQ,NE12TQ
3989,3989,Eslington House Changing Lives,Virginia House Changing Lives,3847,377,NE82TQ,NE47NQ
3990,3990,Eslington House Changing Lives,Wallsend People Centre,10461,1024,NE82TQ,NE286RN
3991,3991,Eslington House Changing Lives,Washingwell Primary School,4694,430,NE82TQ,NE164RB
3992,3992,Eslington House Changing Lives,West View Primary School,49377,2249,NE82TQ,TS249BP
3993,3993,Eslington House Changing Lives,West View Project,49783,2267,NE82TQ,TS249JQ
3994,3994,Eslington House Changing Lives,Wharton Trust,50751,2386,NE82TQ,TS248NS
3995,3995,Eslington House Changing Lives,Whitehead Street - Changing Lives,20049,1224,NE82TQ,NE335ND
3996,3996,Excelsior Academy,Abbey Hill Academy,59659,2875,NE156AF,TS198BU
3997,3997,Excelsior Academy,Abbey Lodge,28665,2042,NE156AF,SR12QF
3998,3998,Excelsior Academy,Abbott House Changing Lives,4804,673,NE156AF,NE46NG
3999,3999,Excelsior Academy,Academy 360,25217,1612,NE156AF,SR49BA
4000,4000,Excelsior Academy,Age UK Sunderland,27545,1903,NE156AF,SR27AQ
4001,4001,Excelsior Academy,All About You,25232,1693,NE156AF,SR55LJ
4002,4002,Excelsior Academy,Approach Development,87726,3863,NE156AF,TS104NJ
4003,4003,Excelsior Academy,Basement Project,17285,1320,NE156AF,NE129NQ
4004,4004,Excelsior Academy,Belle Vue 60+ Club,61971,3069,NE156AF,TS251QU
4005,4005,Excelsior Academy,Belle Vue Centre Cafe,61971,3069,NE156AF,TS251QU
4006,4006,Excelsior Academy,Belle Vue Play Scheme,61971,3069,NE156AF,TS251QU
4007,4007,Excelsior Academy,Belle Vue Youth Project,61971,3069,NE156AF,TS251QU
4008,4008,Excelsior Academy,Benfield School,10625,1056,NE156AF,NE64NU
4009,4009,Excelsior Academy,Beyond Limits,64425,3553,NE156AF,DL135JN
4010,4010,Excelsior Academy,Bibby House - Changing Lives,14473,1328,NE156AF,NE108XJ
4011,4011,Excelsior Academy,Bilton Hall Community Trust,24095,1509,NE156AF,NE323RT
4012,4012,Excelsior Academy,Blyth Star Enterprises,28196,1670,NE156AF,NE243AG
4013,4013,Excelsior Academy,Brougham Primary School,56426,2824,NE156AF,TS248EU
4014,4014,Excelsior Academy,Byker Community Association,10667,1020,NE156AF,NE62DX
4015,4015,Excelsior Academy,Cafe on the Shire - NTDF,24412,1395,NE156AF,NE270HJ
4016,4016,Excelsior Academy,Changing Lives,10648,753,NE156AF,NE110RU
4017,4017,Excelsior Academy,Cheesy Waffles Project,29885,1623,NE156AF,DH12LL
4018,4018,Excelsior Academy,Chester West & Central Community Project @ Bullion Hall,21596,1306,NE156AF,DH22ES
4019,4019,Excelsior Academy,Choysez,29298,1594,NE156AF,NE227DQ
4020,4020,Excelsior Academy,Corbridge Middle School,25520,1237,NE156AF,NE455HX
4021,4021,Excelsior Academy,Cornerstones Cafe,19907,1212,NE156AF,DH33TF
4022,4022,Excelsior Academy,County Durham Tees Valley Rescue Mission,53409,2506,NE156AF,DL55DH
4023,4023,Excelsior Academy,Cumberland House,6286,718,NE156AF,NE46AL
4024,4024,Excelsior Academy,Delta North Consett (formerly YMCA),19715,1708,NE156AF,DH85DH
4025,4025,Excelsior Academy,Dementia Care,12505,904,NE156AF,NE137DS
4026,4026,Excelsior Academy,Dynamix Extreme Cic,10199,919,NE156AF,NE83AT
4027,4027,Excelsior Academy,East Durham Community Initiatives,34754,2080,NE156AF,SR77AU
4028,4028,Excelsior Academy,East Durham Partnership,42462,2185,NE156AF,SR84TQ
4029,4029,Excelsior Academy,Eastlea Community,33301,1910,NE156AF,SR78DX
4030,4030,Excelsior Academy,Elliott House /Westbridge,4393,651,NE156AF,NE46US
4031,4031,Excelsior Academy,Emmaus North East,26489,1742,NE156AF,NE334RT
4032,4032,Excelsior Academy,Eslington House Changing Lives,7768,641,NE156AF,NE82TQ
4033,4033,Excelsior Academy,Family Gateway,15158,1271,NE156AF,NE280PP
4034,4034,Excelsior Academy,Felling Community Association,12309,1152,NE156AF,NE100NF
4035,4035,Excelsior Academy,Forage Community Project,27104,1797,NE156AF,SR47RE
4036,4036,Excelsior Academy,Francis House Changing Lives,5302,751,NE156AF,NE46AN
4037,4037,Excelsior Academy,Gateshead Young Peoples Mental Health Service,7874,881,NE156AF,NE81QD
4038,4038,Excelsior Academy,Great Lumley Community Centre,23280,1390,NE156AF,DH34JD
4039,4039,Excelsior Academy,Great North Road Changing Lives,24849,1471,NE156AF,DH23NL
4040,4040,Excelsior Academy,Green Gates Primary,87027,3890,NE156AF,TS104HS
4041,4041,Excelsior Academy,Harrowgate Hill Primary,57390,2699,NE156AF,DL30HZ
4042,4042,Excelsior Academy,Haswell Mencap Lisa Dixon Centre,38378,2163,NE156AF,DH62DA
4043,4043,Excelsior Academy,Health Works Newcastle,2692,408,NE156AF,NE158RZ
4044,4044,Excelsior Academy,Hub of Wishes,53067,2491,NE156AF,DL57DZ
4045,4045,Excelsior Academy,Investing in People and Culture,7933,849,NE156AF,NE81SQ
4046,4046,Excelsior Academy,"Jet (Wicker Chair) North,  Westerhope",5520,520,NE156AF,NE55HH
4047,4047,Excelsior Academy,Junction 7,53067,2491,NE156AF,DL57DZ
4048,4048,Excelsior Academy,Junior Neighbourhood Watch,53067,2491,NE156AF,DL57DZ
4049,4049,Excelsior Academy,Kibblesworth Village Millenium Centre,13181,1031,NE156AF,NE110XN
4050,4050,Excelsior Academy,Kings Cafe,58432,2773,NE156AF,DL30QT
4051,4051,Excelsior Academy,Labyrinth Holistic Cafe,63640,3252,NE156AF,TS181DY
4052,4052,Excelsior Academy,Little Sisters Of The Poor - Newcastle,4187,526,NE156AF,NE47QA
4053,4053,Excelsior Academy,Lobley Hill Primary,8127,688,NE156AF,NE110AT
4054,4054,Excelsior Academy,Looked After Through Care Darlington Borough Council,60160,3114,NE156AF,DL15PW
4055,4055,Excelsior Academy,Mickley First School,16395,1158,NE156AF,NE437BJ
4056,4056,Excelsior Academy,Miss Tina's Coffee Shop,25521,1690,NE156AF,SR52JR
4057,4057,Excelsior Academy,Mount Pleasant Primary School,60375,2795,NE156AF,DL39HE
4058,4058,Excelsior Academy,Moving On Durham,27523,1647,NE156AF,DH15HL
4059,4059,Excelsior Academy,Murton Salvation Army,36805,1991,NE156AF,SR79NL
4060,4060,Excelsior Academy,New Walk Property Management Middlesbrough,68297,3303,NE156AF,TS13LF
4061,4061,Excelsior Academy,New Walk Property Management Stockton,63247,3197,NE156AF,TS181HE
4062,4062,Excelsior Academy,Newport Primary,67614,3238,NE156AF,TS15NQ
4063,4063,Excelsior Academy,PACT House,14675,1426,NE156AF,DH90JE
4064,4064,Excelsior Academy,Park End Primary,74197,3505,NE156AF,TS30AA
4065,4065,Excelsior Academy,Pelton Community Centre,16706,1276,NE156AF,DH21DE
4066,4066,Excelsior Academy,People's Pantry,11246,975,NE156AF,NE392BE
4067,4067,Excelsior Academy,Pickle Palace,9297,912,NE156AF,NE404AT
4068,4068,Excelsior Academy,Pottery Bank Centre,12120,1169,NE156AF,NE63SW
4069,4069,Excelsior Academy,Praxis,3163,461,NE156AF,NE48ED
4070,4070,Excelsior Academy,Prudhoe Castle First School,15155,1145,NE156AF,NE426PH
4071,4071,Excelsior Academy,Reach Out Recovery,59387,3186,NE156AF,TS247AD
4072,4072,Excelsior Academy,Ron Eager House Changing Lives,8399,758,NE156AF,NE12AF
4073,4073,Excelsior Academy,Roseberry Primary,61041,2974,NE156AF,TS232HJ
4074,4074,Excelsior Academy,Rosebrook,59457,2850,NE156AF,TS199LF
4075,4075,Excelsior Academy,Sanctuary Supported Housing,62641,3063,NE156AF,TS182HR
4076,4076,Excelsior Academy,Sanctuary Supported Living Hartlepool,56749,2901,NE156AF,TS268DB
4077,4077,Excelsior Academy,Selby Cottage Childrens Centre,20555,1309,NE156AF,DH22EY
4078,4078,Excelsior Academy,Soul Food Spaces (Peace Of Mind),8056,914,NE156AF,NE84QP
4079,4079,Excelsior Academy,Sprinwell Community Hub,15397,1175,NE156AF,NE97AL
4080,4080,Excelsior Academy,St Davids Community Project,28538,1752,NE156AF,SR33HG
4081,4081,Excelsior Academy,St Gabriels Catholic Voluntary Academy,75480,3627,NE156AF,TS79LF
4082,4082,Excelsior Academy,St. John the Baptist Primary School,60464,2913,NE156AF,TS190FB
4083,4083,Excelsior Academy,St.Peters Court,27558,1689,NE156AF,DH76FB
4084,4084,Excelsior Academy,Sunderland Area Parent Support,28351,1682,NE156AF,SR32PE
4085,4085,Excelsior Academy,Sunderland North Family Zone,28597,2078,NE156AF,SR28AB
4086,4086,Excelsior Academy,Sunderland Ymca,28665,2042,NE156AF,SR12QF
4087,4087,Excelsior Academy,Sunshine Day Nursery at Seascape Children's Centre,42559,2332,NE156AF,SR85NJ
4088,4088,Excelsior Academy,The Albert,42801,2223,NE156AF,DH62LT
4089,4089,Excelsior Academy,The Ashley Foundation,28360,1991,NE156AF,SR12QB
4090,4090,Excelsior Academy,The Laurels Childcare Ltd,32510,1774,NE156AF,DH12EY
4091,4091,Excelsior Academy,The Oasis Cafe,4514,571,NE156AF,NE47RW
4092,4092,Excelsior Academy,The Opportunity Cafe,2731,418,NE156AF,NE158NY
4093,4093,Excelsior Academy,The Rifty Youth Project,57683,2965,NE156AF,TS254JY
4094,4094,Excelsior Academy,Tyneside Vineyard Extraordinary Project,9908,955,NE156AF,NE62FF
4095,4095,Excelsior Academy,Umbrella Community Centre,19421,1641,NE156AF,DH85SD
4096,4096,Excelsior Academy,Vinnie's Cafe,8060,756,NE156AF,NE12TQ
4097,4097,Excelsior Academy,Virginia House Changing Lives,4833,528,NE156AF,NE47NQ
4098,4098,Excelsior Academy,Wallsend People Centre,12768,1201,NE156AF,NE286RN
4099,4099,Excelsior Academy,Washingwell Primary School,6366,792,NE156AF,NE164RB
4100,4100,Excelsior Academy,West View Primary School,55173,2724,NE156AF,TS249BP
4101,4101,Excelsior Academy,West View Project,55580,2742,NE156AF,TS249JQ
4102,4102,Excelsior Academy,Wharton Trust,56548,2861,NE156AF,TS248NS
4103,4103,Excelsior Academy,Whitehead Street - Changing Lives,25845,1699,NE156AF,NE335ND
4104,4104,Family Gateway,Abbey Hill Academy,56828,2678,NE280PP,TS198BU
4105,4105,Family Gateway,Abbey Lodge,19109,1465,NE280PP,SR12QF
4106,4106,Family Gateway,Abbott House Changing Lives,13115,1141,NE280PP,NE46NG
4107,4107,Family Gateway,Academy 360,15643,977,NE280PP,SR49BA
4108,4108,Family Gateway,Age UK Sunderland,17989,1325,NE280PP,SR27AQ
4109,4109,Family Gateway,All About You,12785,977,NE280PP,SR55LJ
4110,4110,Family Gateway,Approach Development,78152,3228,NE280PP,TS104NJ
4111,4111,Family Gateway,Basement Project,7522,747,NE280PP,NE129NQ
4112,4112,Family Gateway,Belle Vue 60+ Club,52397,2433,NE280PP,TS251QU
4113,4113,Family Gateway,Belle Vue Centre Cafe,52397,2433,NE280PP,TS251QU
4114,4114,Family Gateway,Belle Vue Play Scheme,52397,2433,NE280PP,TS251QU
4115,4115,Family Gateway,Belle Vue Youth Project,52397,2433,NE280PP,TS251QU
4116,4116,Family Gateway,Benfield School,6042,473,NE280PP,NE64NU
4117,4117,Family Gateway,Beyond Limits,64489,3548,NE280PP,DL135JN
4118,4118,Family Gateway,Bibby House - Changing Lives,12483,809,NE280PP,NE108XJ
4119,4119,Family Gateway,Bilton Hall Community Trust,6002,527,NE280PP,NE323RT
4120,4120,Family Gateway,Blyth Star Enterprises,21476,1350,NE280PP,NE243AG
4121,4121,Family Gateway,Brougham Primary School,46852,2188,NE280PP,TS248EU
4122,4122,Family Gateway,Byker Community Association,7330,832,NE280PP,NE62DX
4123,4123,Family Gateway,Cafe on the Shire - NTDF,6293,684,NE280PP,NE270HJ
4124,4124,Family Gateway,Changing Lives,19670,1264,NE280PP,NE110RU
4125,4125,Family Gateway,Cheesy Waffles Project,28152,1608,NE280PP,DH12LL
4126,4126,Family Gateway,Chester West & Central Community Project @ Bullion Hall,21659,1302,NE280PP,DH22ES
4127,4127,Family Gateway,Choysez,22578,1274,NE280PP,NE227DQ
4128,4128,Family Gateway,Corbridge Middle School,38120,2068,NE280PP,NE455HX
4129,4129,Family Gateway,Cornerstones Cafe,19971,1208,NE280PP,DH33TF
4130,4130,Family Gateway,County Durham Tees Valley Rescue Mission,53472,2502,NE280PP,DL55DH
4131,4131,Family Gateway,Cumberland House,10951,1069,NE280PP,NE46AL
4132,4132,Family Gateway,Delta North Consett (formerly YMCA),41246,2651,NE280PP,DH85DH
4133,4133,Family Gateway,Dementia Care,16681,1036,NE280PP,NE137DS
4134,4134,Family Gateway,Dynamix Extreme Cic,11736,964,NE280PP,NE83AT
